"cpu_id","time_passed","mean"
"cpu000",0,1.41497164835165
"cpu000",1,0.915506484536083
"cpu000",2,0.855124696969697
"cpu000",3,0.858417020408163
"cpu000",4,1.79782156565657
"cpu000",5,1.50909620408163
"cpu000",6,2.29215564646465
"cpu000",7,1.46371985858586
"cpu000",8,1.65519391836735
"cpu000",9,1.67220831313131
"cpu000",10,1.54839484848485
"cpu000",11,1.49454205102041
"cpu000",12,1.44483075757576
"cpu000",13,1.48118348484848
"cpu000",14,1.538959
"cpu000",15,1.45908191919192
"cpu000",16,1.48028213265306
"cpu000",17,1.62850673469388
"cpu000",18,0.816533173469388
"cpu000",19,0.800110268041237
"cpu000",20,0.800164010309278
"cpu000",21,0.85930640625
"cpu000",22,0.850303010416667
"cpu000",23,0.984148395833333
"cpu000",24,1.79875066666667
"cpu000",25,2.76618442857143
"cpu000",26,3.183255
"cpu000",27,3.20064439393939
"cpu000",28,3.20079970707071
"cpu000",29,3.19501786868687
"cpu000",30,3.21881535353535
"cpu000",31,3.23106528282828
"cpu000",32,3.19325116326531
"cpu000",33,3.20786432323232
"cpu000",34,3.21838883838384
"cpu000",35,3.23800578787879
"cpu000",36,3.18123351515151
"cpu000",37,2.7546502244898
"cpu000",38,0.806832285714286
"cpu000",39,0.861016684210526
"cpu000",40,1.36443170408163
"cpu000",41,3.20922152525253
"cpu000",42,3.25603354545455
"cpu000",43,3.24467648484849
"cpu000",44,3.23654057575758
"cpu000",45,3.21897009090909
"cpu000",46,3.23449352040816
"cpu000",47,3.25980015151515
"cpu000",48,3.25595121212121
"cpu000",49,3.23236775757576
"cpu000",50,3.23227788888889
"cpu000",51,3.25262670408163
"cpu000",52,3.2286803030303
"cpu000",53,3.22987695959596
"cpu000",54,3.24285094949495
"cpu000",55,3.23104361616162
"cpu000",56,3.27777142424242
"cpu000",57,3.2097366122449
"cpu000",58,3.23399624242424
"cpu000",59,3.21887703030303
"cpu000",60,3.23884947474747
"cpu000",61,3.24967460606061
"cpu000",62,3.24181654081633
"cpu000",63,3.20545954545455
"cpu000",64,3.22964192929293
"cpu000",65,3.26524808080808
"cpu000",66,3.20858567676768
"cpu000",67,3.24891141414141
"cpu000",68,3.27594057142857
"cpu000",69,3.2512018989899
"cpu000",70,3.19727641414141
"cpu000",71,3.22677145454545
"cpu000",72,3.2714313030303
"cpu000",73,3.19525584848485
"cpu000",74,2.37086141836735
"cpu000",75,0.805235824742268
"cpu000",76,1.00610750515464
"cpu000",77,0.924654515463918
"cpu000",78,0.931771673469388
"cpu000",79,0.80996037704918
"cpu001",0,1.44653945054945
"cpu001",1,0.927164649484536
"cpu001",2,0.856069696969697
"cpu001",3,0.859830428571429
"cpu001",4,1.77968362626263
"cpu001",5,1.49778253061224
"cpu001",6,2.30608753535354
"cpu001",7,1.47662753535354
"cpu001",8,1.67331436734694
"cpu001",9,1.66967315151515
"cpu001",10,1.52957287878788
"cpu001",11,1.4819377244898
"cpu001",12,1.45310804040404
"cpu001",13,1.48025368686869
"cpu001",14,1.57944052525253
"cpu001",15,1.48404295959596
"cpu001",16,1.49893223469388
"cpu001",17,1.69287013265306
"cpu001",18,0.816766581632653
"cpu001",19,0.800161278350515
"cpu001",20,0.800185010309278
"cpu001",21,0.869561083333333
"cpu001",22,0.853906625
"cpu001",23,0.98919225
"cpu001",24,1.80174890909091
"cpu001",25,2.78581467346939
"cpu001",26,3.21321748484848
"cpu001",27,3.18313397979798
"cpu001",28,3.1902413030303
"cpu001",29,3.18672390909091
"cpu001",30,3.22252221212121
"cpu001",31,3.24556934343434
"cpu001",32,3.21560530612245
"cpu001",33,3.19026919191919
"cpu001",34,3.24823565656566
"cpu001",35,3.23196052525253
"cpu001",36,3.19404834343434
"cpu001",37,2.74408230612245
"cpu001",38,0.807742071428571
"cpu001",39,0.86903532631579
"cpu001",40,1.37931881632653
"cpu001",41,3.19403935353535
"cpu001",42,3.2331262020202
"cpu001",43,3.2395134040404
"cpu001",44,3.25186841414141
"cpu001",45,3.24942715151515
"cpu001",46,3.2790392755102
"cpu001",47,3.22920425252525
"cpu001",48,3.23438928282828
"cpu001",49,3.26809968686869
"cpu001",50,3.21561152525253
"cpu001",51,3.2372897244898
"cpu001",52,3.26095729292929
"cpu001",53,3.23335604040404
"cpu001",54,3.27477693939394
"cpu001",55,3.23629411111111
"cpu001",56,3.22035817171717
"cpu001",57,3.2408885
"cpu001",58,3.22907426262626
"cpu001",59,3.25293157575758
"cpu001",60,3.24140627272727
"cpu001",61,3.23147390909091
"cpu001",62,3.24740921428571
"cpu001",63,3.23697953535354
"cpu001",64,3.23314228282828
"cpu001",65,3.22612136363636
"cpu001",66,3.26795306060606
"cpu001",67,3.26329112121212
"cpu001",68,3.22195030612245
"cpu001",69,3.24337357575758
"cpu001",70,3.21801370707071
"cpu001",71,3.20668977777778
"cpu001",72,3.1958356969697
"cpu001",73,3.20986671717172
"cpu001",74,2.39826698979592
"cpu001",75,0.80541024742268
"cpu001",76,1.00493604123711
"cpu001",77,0.940999381443299
"cpu001",78,0.928201724489796
"cpu001",79,0.810015573770492
"cpu002",0,1.433269
"cpu002",1,0.927660340206186
"cpu002",2,0.854703848484848
"cpu002",3,0.857033255102041
"cpu002",4,1.76166149494949
"cpu002",5,1.50565794897959
"cpu002",6,2.31713350505051
"cpu002",7,1.49228325252525
"cpu002",8,1.68293708163265
"cpu002",9,1.67218012121212
"cpu002",10,1.54959532323232
"cpu002",11,1.48865547959184
"cpu002",12,1.45751944444444
"cpu002",13,1.47300421212121
"cpu002",14,1.56181955555556
"cpu002",15,1.47218660606061
"cpu002",16,1.4908392244898
"cpu002",17,1.61997125510204
"cpu002",18,0.816474908163265
"cpu002",19,0.80011675257732
"cpu002",20,0.800184948453608
"cpu002",21,0.867875354166667
"cpu002",22,0.85166103125
"cpu002",23,0.978346291666667
"cpu002",24,1.8007951010101
"cpu002",25,2.78476691836735
"cpu002",26,3.18557073737374
"cpu002",27,3.18763448484848
"cpu002",28,3.21296735353535
"cpu002",29,3.24170112121212
"cpu002",30,3.22351216161616
"cpu002",31,3.27955784848485
"cpu002",32,3.21190874489796
"cpu002",33,3.19670215151515
"cpu002",34,3.23466506060606
"cpu002",35,3.21885831313131
"cpu002",36,3.21095067676768
"cpu002",37,2.75339534693878
"cpu002",38,0.807125887755102
"cpu002",39,0.871271705263158
"cpu002",40,1.39079810204082
"cpu002",41,3.2389345050505
"cpu002",42,3.23591062626263
"cpu002",43,3.22514686868687
"cpu002",44,3.26831292929293
"cpu002",45,3.25694338383838
