"cpu_id", "freq", "sample_id", "time_passed"
"cpu000", 800006,    45 ,    0
"cpu003", 2781296,    46 ,    0
"cpu002", 2863077,    46 ,    0
"cpu001", 2736564,    46 ,    0
"cpu000", 2936400,    46 ,    0
"cpu003", 2600327,    47 ,    0
"cpu002", 2600045,    47 ,    0
"cpu001", 2600006,    47 ,    0
"cpu000", 2600034,    47 ,    0
"cpu003", 2600421,    48 ,    0
"cpu002", 2600031,    48 ,    0
"cpu001", 2600010,    48 ,    0
"cpu000", 2600027,    48 ,    0
"cpu003", 2600101,    49 ,    0
"cpu002", 2600025,    49 ,    0
"cpu001", 2600001,    49 ,    0
"cpu000", 2599999,    49 ,    0
"cpu003", 2600018,    50 ,    0
"cpu002", 2600028,    50 ,    0
"cpu001", 2600015,    50 ,    0
"cpu000", 2600009,    50 ,    0
"cpu003", 2600157,    51 ,    0
"cpu002", 2600089,    51 ,    0
"cpu001", 2600002,    51 ,    0
"cpu000", 2600009,    51 ,    0
"cpu003", 2600016,    52 ,    0
"cpu002", 2600018,    52 ,    0
"cpu001", 2600006,    52 ,    0
"cpu000", 2599999,    52 ,    0
"cpu003", 2600031,    53 ,    0
"cpu002", 2600020,    53 ,    0
"cpu001", 2600001,    53 ,    0
"cpu000", 2600028,    53 ,    0
"cpu003", 2631549,    54 ,    0
"cpu002", 2604881,    54 ,    0
"cpu001", 2618240,    54 ,    0
"cpu000", 2610795,    54 ,    0
"cpu003", 3024011,    55 ,    0
"cpu002", 3003587,    55 ,    0
"cpu001", 3000042,    55 ,    0
"cpu000", 3014945,    55 ,    0
"cpu003", 3191498,    56 ,    0
"cpu002", 3188667,    56 ,    0
"cpu001", 3272832,    56 ,    0
"cpu000", 3205575,    56 ,    0
"cpu003", 3253066,    57 ,    0
"cpu002", 3141745,    57 ,    0
"cpu001", 3259935,    57 ,    0
"cpu000", 3270923,    57 ,    0
"cpu003", 3285387,    58 ,    0
"cpu002", 3258178,    58 ,    0
"cpu001", 3221509,    58 ,    0
"cpu000", 3248336,    58 ,    0
"cpu003", 3258932,    59 ,    0
"cpu002", 3205173,    59 ,    0
"cpu001", 3226749,    59 ,    0
"cpu000", 3275062,    59 ,    0
"cpu003", 3269416,    60 ,    0
"cpu002", 3264317,    60 ,    0
"cpu001", 3226749,    60 ,    0
"cpu000", 3275062,    60 ,    0
"cpu003", 3275698,    61 ,    0
"cpu002", 3277438,    61 ,    0
"cpu001", 3247671,    61 ,    0
"cpu000", 3265791,    61 ,    0
"cpu003", 3183217,    62 ,    0
"cpu002", 3250910,    62 ,    0
"cpu001", 3238961,    62 ,    0
"cpu000", 3260431,    62 ,    0
"cpu003", 3217891,    63 ,    0
"cpu002", 3266426,    63 ,    0
"cpu001", 3214824,    63 ,    0
"cpu000", 3213663,    63 ,    0
"cpu003", 3197251,    64 ,    0
"cpu002", 3185302,    64 ,    0
"cpu001", 3169728,    64 ,    0
"cpu000", 3197604,    64 ,    0
"cpu003", 3188023,    65 ,    0
"cpu002", 3185878,    65 ,    0
"cpu001", 3183970,    65 ,    0
"cpu000", 3191414,    65 ,    0
"cpu003", 3167826,    66 ,    0
"cpu002", 3017231,    66 ,    0
"cpu001", 3165369,    66 ,    0
"cpu000", 3095699,    66 ,    0
"cpu003", 3194102,    67 ,    0
"cpu002", 3179440,    67 ,    0
"cpu001", 3157956,    67 ,    0
"cpu000", 3195002,    67 ,    0
"cpu003", 3170326,    68 ,    0
"cpu002", 3114419,    68 ,    0
"cpu001", 3151437,    68 ,    0
"cpu000", 3131624,    68 ,    0
"cpu003", 1159685,    69 ,    0
"cpu002", 1078629,    69 ,    0
"cpu001", 2227244,    69 ,    0
"cpu000", 1220806,    69 ,    0
"cpu003", 900014,    70 ,    0
"cpu002", 900009,    70 ,    0
"cpu001", 900024,    70 ,    0
"cpu000", 900009,    70 ,    0
"cpu003", 900022,    71 ,    0
"cpu002", 899566,    71 ,    0
"cpu001", 900043,    71 ,    0
"cpu000", 900028,    71 ,    0
"cpu003", 900019,    72 ,    0
"cpu002", 900011,    72 ,    0
"cpu001", 900010,    72 ,    0
"cpu000", 900031,    72 ,    0
"cpu003", 900060,    73 ,    0
"cpu002", 900008,    73 ,    0
"cpu001", 900011,    73 ,    0
"cpu000", 900008,    73 ,    0
"cpu003", 900022,    74 ,    0
"cpu002", 900050,    74 ,    0
"cpu001", 900053,    74 ,    0
"cpu000", 900013,    74 ,    0
"cpu003", 900011,    75 ,    0
"cpu002", 900017,    75 ,    0
"cpu001", 900008,    75 ,    0
"cpu000", 900045,    75 ,    0
"cpu003", 900068,    76 ,    0
"cpu002", 900033,    76 ,    0
"cpu001", 900020,    76 ,    0
"cpu000", 900020,    76 ,    0
"cpu003", 900039,    77 ,    0
"cpu002", 900013,    77 ,    0
"cpu001", 900023,    77 ,    0
"cpu000", 900006,    77 ,    0
"cpu003", 900013,    78 ,    0
"cpu002", 900010,    78 ,    0
"cpu001", 900010,    78 ,    0
"cpu000", 900039,    78 ,    0
"cpu003", 900016,    79 ,    0
"cpu002", 900050,    79 ,    0
"cpu001", 900013,    79 ,    0
"cpu000", 900044,    79 ,    0
"cpu003", 900011,    80 ,    0
"cpu002", 900030,    80 ,    0
"cpu001", 900046,    80 ,    0
"cpu000", 900011,    80 ,    0
"cpu003", 900038,    81 ,    0
"cpu002", 900009,    81 ,    0
"cpu001", 900013,    81 ,    0
"cpu000", 900032,    81 ,    0
"cpu003", 900035,    82 ,    0
"cpu002", 899706,    82 ,    0
"cpu001", 900027,    82 ,    0
"cpu000", 900079,    82 ,    0
"cpu003", 900025,    83 ,    0
"cpu002", 900005,    83 ,    0
"cpu001", 900030,    83 ,    0
"cpu000", 900009,    83 ,    0
"cpu003", 900051,    84 ,    0
"cpu002", 900009,    84 ,    0
"cpu001", 900027,    84 ,    0
"cpu000", 900039,    84 ,    0
"cpu003", 900030,    85 ,    0
"cpu002", 899485,    85 ,    0
"cpu001", 900012,    85 ,    0
"cpu000", 899999,    85 ,    0
"cpu003", 900027,    86 ,    0
"cpu002", 900031,    86 ,    0
"cpu001", 900025,    86 ,    0
"cpu000", 899140,    86 ,    0
"cpu003", 900026,    87 ,    0
"cpu002", 900037,    87 ,    0
"cpu001", 900034,    87 ,    0
"cpu000", 900056,    87 ,    0
"cpu003", 900033,    88 ,    0
"cpu002", 899388,    88 ,    0
"cpu001", 900457,    88 ,    0
"cpu000", 897894,    88 ,    0
"cpu003", 898839,    89 ,    0
"cpu002", 898554,    89 ,    0
"cpu001", 900289,    89 ,    0
"cpu000", 898970,    89 ,    0
"cpu003", 900056,    90 ,    0
"cpu002", 900052,    90 ,    0
"cpu001", 900021,    90 ,    0
"cpu000", 897736,    90 ,    0
"cpu003", 900051,    91 ,    1
"cpu002", 900060,    91 ,    1
"cpu001", 900033,    91 ,    1
"cpu000", 898599,    91 ,    1
"cpu003", 900047,    92 ,    1
"cpu002", 900067,    92 ,    1
"cpu001", 900032,    92 ,    1
"cpu000", 898968,    92 ,    1
"cpu003", 900062,    93 ,    1
"cpu002", 900050,    93 ,    1
"cpu001", 900036,    93 ,    1
"cpu000", 898220,    93 ,    1
"cpu003", 900052,    94 ,    1
"cpu002", 900060,    94 ,    1
"cpu001", 900038,    94 ,    1
"cpu000", 900079,    94 ,    1
"cpu003", 900053,    95 ,    1
"cpu002", 900070,    95 ,    1
"cpu001", 900043,    95 ,    1
"cpu000", 898653,    95 ,    1
"cpu003", 900033,    96 ,    1
"cpu002", 900038,    96 ,    1
"cpu001", 900034,    96 ,    1
"cpu000", 899073,    96 ,    1
"cpu003", 900028,    97 ,    1
"cpu002", 900042,    97 ,    1
"cpu001", 900037,    97 ,    1
"cpu000", 899117,    97 ,    1
"cpu003", 892106,    98 ,    1
"cpu002", 899714,    98 ,    1
"cpu001", 900022,    98 ,    1
"cpu000", 900051,    98 ,    1
"cpu003", 900027,    99 ,    1
"cpu002", 899498,    99 ,    1
"cpu001", 900030,    99 ,    1
"cpu000", 900019,    99 ,    1
"cpu003", 900090,   100 ,    1
"cpu002", 899271,   100 ,    1
"cpu001", 900026,   100 ,    1
"cpu000", 899228,   100 ,    1
"cpu003", 899809,   101 ,    1
"cpu002", 898919,   101 ,    1
"cpu001", 900032,   101 ,    1
"cpu000", 898729,   101 ,    1
"cpu003", 900039,   102 ,    1
"cpu002", 899293,   102 ,    1
"cpu001", 900028,   102 ,    1
"cpu000", 900004,   102 ,    1
"cpu003", 900015,   103 ,    1
"cpu002", 898956,   103 ,    1
"cpu001", 900032,   103 ,    1
"cpu000", 899048,   103 ,    1
"cpu003", 900039,   104 ,    1
"cpu002", 899534,   104 ,    1
"cpu001", 900026,   104 ,    1
"cpu000", 899999,   104 ,    1
"cpu003", 900120,   105 ,    1
"cpu002", 898991,   105 ,    1
"cpu001", 900027,   105 ,    1
"cpu000", 898937,   105 ,    1
"cpu003", 900033,   106 ,    1
"cpu002", 898757,   106 ,    1
"cpu001", 900030,   106 ,    1
"cpu000", 900010,   106 ,    1
"cpu003", 900058,   107 ,    1
"cpu002", 900034,   107 ,    1
"cpu001", 900025,   107 ,    1
"cpu000", 900003,   107 ,    1
"cpu003", 900021,   108 ,    1
"cpu002", 900027,   108 ,    1
"cpu001", 900037,   108 ,    1
"cpu000", 898615,   108 ,    1
"cpu003", 900038,   109 ,    1
"cpu002", 900039,   109 ,    1
"cpu001", 900034,   109 ,    1
"cpu000", 900023,   109 ,    1
"cpu003", 900059,   110 ,    1
"cpu002", 900024,   110 ,    1
"cpu001", 900018,   110 ,    1
"cpu000", 900073,   110 ,    1
"cpu003", 899995,   111 ,    1
"cpu002", 900039,   111 ,    1
"cpu001", 900037,   111 ,    1
"cpu000", 889658,   111 ,    1
"cpu003", 900015,   112 ,    1
"cpu002", 900035,   112 ,    1
"cpu001", 900031,   112 ,    1
"cpu000", 900074,   112 ,    1
"cpu003", 899032,   113 ,    1
"cpu002", 896194,   113 ,    1
"cpu001", 898863,   113 ,    1
"cpu000", 891376,   113 ,    1
"cpu003", 822683,   114 ,    1
"cpu002", 813241,   114 ,    1
"cpu001", 803543,   114 ,    1
"cpu000", 807760,   114 ,    1
"cpu003", 893131,   115 ,    1
"cpu002", 893200,   115 ,    1
"cpu001", 897897,   115 ,    1
"cpu000", 890125,   115 ,    1
"cpu003", 899989,   116 ,    1
"cpu002", 884979,   116 ,    1
"cpu001", 900024,   116 ,    1
"cpu000", 881879,   116 ,    1
"cpu003", 838059,   117 ,    1
"cpu002", 862125,   117 ,    1
"cpu001", 871330,   117 ,    1
"cpu000", 861073,   117 ,    1
"cpu003", 846889,   118 ,    1
"cpu002", 831378,   118 ,    1
"cpu001", 858758,   118 ,    1
"cpu000", 878495,   118 ,    1
"cpu003", 820090,   119 ,    1
"cpu002", 810646,   119 ,    1
"cpu001", 824999,   119 ,    1
"cpu000", 806933,   119 ,    1
"cpu003", 800027,   120 ,    1
"cpu002", 800087,   120 ,    1
"cpu001", 800046,   120 ,    1
"cpu000", 800064,   120 ,    1
"cpu003", 800037,   121 ,    1
"cpu002", 800060,   121 ,    1
"cpu001", 800041,   121 ,    1
"cpu000", 800062,   121 ,    1
"cpu003", 800031,   122 ,    1
"cpu002", 800083,   122 ,    1
"cpu001", 800060,   122 ,    1
"cpu000", 800032,   122 ,    1
"cpu003", 800045,   123 ,    1
"cpu002", 800081,   123 ,    1
"cpu001", 800026,   123 ,    1
"cpu000", 800059,   123 ,    1
"cpu003", 800042,   124 ,    1
"cpu002", 800066,   124 ,    1
"cpu001", 800035,   124 ,    1
"cpu000", 800038,   124 ,    1
"cpu003", 800040,   125 ,    1
"cpu002", 800063,   125 ,    1
"cpu001", 800054,   125 ,    1
"cpu000", 800004,   125 ,    1
"cpu003", 800031,   126 ,    1
"cpu002", 800064,   126 ,    1
"cpu001", 800028,   126 ,    1
"cpu000", 800046,   126 ,    1
"cpu003", 800330,   127 ,    1
"cpu002", 800174,   127 ,    1
"cpu001", 800216,   127 ,    1
"cpu000", 800019,   127 ,    1
"cpu003", 800333,   128 ,    1
"cpu002", 800222,   128 ,    1
"cpu001", 800132,   128 ,    1
"cpu000", 800015,   128 ,    1
"cpu003", 800224,   129 ,    1
"cpu002", 800422,   129 ,    1
"cpu001", 800324,   129 ,    1
"cpu000", 800014,   129 ,    1
"cpu003", 800154,   130 ,    1
"cpu002", 800261,   130 ,    1
"cpu001", 800276,   130 ,    1
"cpu000", 800015,   130 ,    1
"cpu003", 800155,   131 ,    1
"cpu002", 800085,   131 ,    1
"cpu001", 800487,   131 ,    1
"cpu000", 800025,   131 ,    1
"cpu003", 800186,   132 ,    1
"cpu002", 800484,   132 ,    1
"cpu001", 800341,   132 ,    1
"cpu000", 799986,   132 ,    1
"cpu003", 800051,   133 ,    1
"cpu002", 800001,   133 ,    1
"cpu001", 800244,   133 ,    1
"cpu000", 800054,   133 ,    1
"cpu003", 888400,   134 ,    1
"cpu002", 825526,   134 ,    1
"cpu001", 846794,   134 ,    1
"cpu000", 884926,   134 ,    1
"cpu003", 900230,   135 ,    1
"cpu002", 900005,   135 ,    1
"cpu001", 900216,   135 ,    1
"cpu000", 900017,   135 ,    1
"cpu003", 900240,   136 ,    1
"cpu002", 900023,   136 ,    1
"cpu001", 900108,   136 ,    1
"cpu000", 900044,   136 ,    1
"cpu003", 897449,   137 ,    1
"cpu002", 890426,   137 ,    1
"cpu001", 897274,   137 ,    1
"cpu000", 856816,   137 ,    1
"cpu003", 840514,   138 ,    1
"cpu002", 842994,   138 ,    1
"cpu001", 842148,   138 ,    1
"cpu000", 887983,   138 ,    1
"cpu003", 809968,   139 ,    1
"cpu002", 853659,   139 ,    1
"cpu001", 854569,   139 ,    1
"cpu000", 811016,   139 ,    1
"cpu003", 800134,   140 ,    1
"cpu002", 800435,   140 ,    1
"cpu001", 800494,   140 ,    1
"cpu000", 799992,   140 ,    1
"cpu003", 800418,   141 ,    1
"cpu002", 800252,   141 ,    1
"cpu001", 800332,   141 ,    1
"cpu000", 800046,   141 ,    1
"cpu003", 800139,   142 ,    1
"cpu002", 800439,   142 ,    1
"cpu001", 800105,   142 ,    1
"cpu000", 800014,   142 ,    1
"cpu003", 800285,   143 ,    1
"cpu002", 800517,   143 ,    1
"cpu001", 800121,   143 ,    1
"cpu000", 800014,   143 ,    1
"cpu003", 800123,   144 ,    1
"cpu002", 800449,   144 ,    1
"cpu001", 800205,   144 ,    1
"cpu000", 800051,   144 ,    1
"cpu003", 800142,   145 ,    1
"cpu002", 800224,   145 ,    1
"cpu001", 800284,   145 ,    1
"cpu000", 800023,   145 ,    1
"cpu003", 800356,   146 ,    1
"cpu002", 800311,   146 ,    1
"cpu001", 800206,   146 ,    1
"cpu000", 799992,   146 ,    1
"cpu003", 800107,   147 ,    1
"cpu002", 800455,   147 ,    1
"cpu001", 800324,   147 ,    1
"cpu000", 800031,   147 ,    1
"cpu003", 800241,   148 ,    1
"cpu002", 800455,   148 ,    1
"cpu001", 800275,   148 ,    1
"cpu000", 800031,   148 ,    1
"cpu003", 800099,   149 ,    1
"cpu002", 800569,   149 ,    1
"cpu001", 800156,   149 ,    1
"cpu000", 800030,   149 ,    1
"cpu003", 800231,   150 ,    1
"cpu002", 800448,   150 ,    1
"cpu001", 800490,   150 ,    1
"cpu000", 800014,   150 ,    1
"cpu003", 800287,   151 ,    1
"cpu002", 800349,   151 ,    1
"cpu001", 800320,   151 ,    1
"cpu000", 800030,   151 ,    1
"cpu003", 800334,   152 ,    1
"cpu002", 800279,   152 ,    1
"cpu001", 800245,   152 ,    1
"cpu000", 800022,   152 ,    1
"cpu003", 800225,   153 ,    1
"cpu002", 800441,   153 ,    1
"cpu001", 800232,   153 ,    1
"cpu000", 800022,   153 ,    1
"cpu003", 800020,   154 ,    1
"cpu002", 800038,   154 ,    1
"cpu001", 800027,   154 ,    1
"cpu000", 800022,   154 ,    1
"cpu003", 1310106,   155 ,    1
"cpu002", 2754478,   155 ,    1
"cpu001", 2523208,   155 ,    1
"cpu000", 1414919,   155 ,    1
"cpu003", 3018548,   156 ,    1
"cpu002", 3045491,   156 ,    1
"cpu001", 3023395,   156 ,    1
"cpu000", 3009369,   156 ,    1
"cpu003", 2768266,   157 ,    1
"cpu002", 2561788,   157 ,    1
"cpu001", 2590647,   157 ,    1
"cpu000", 2663234,   157 ,    1
"cpu003", 2181857,   158 ,    1
"cpu002", 2147700,   158 ,    1
"cpu001", 2167613,   158 ,    1
"cpu000", 2171161,   158 ,    1
"cpu003", 1960138,   159 ,    1
"cpu002", 1677031,   159 ,    1
"cpu001", 1699650,   159 ,    1
"cpu000", 1686221,   159 ,    1
"cpu003", 1261292,   160 ,    1
"cpu002", 1235916,   160 ,    1
"cpu001", 1247514,   160 ,    1
"cpu000", 1250388,   160 ,    1
"cpu003", 964105,   161 ,    1
"cpu002", 940695,   161 ,    1
"cpu001", 954280,   161 ,    1
"cpu000", 953188,   161 ,    1
"cpu003", 800366,   162 ,    1
"cpu002", 800037,   162 ,    1
"cpu001", 800522,   162 ,    1
"cpu000", 800083,   162 ,    1
"cpu003", 800075,   163 ,    1
"cpu002", 800030,   163 ,    1
"cpu001", 800130,   163 ,    1
"cpu000", 800453,   163 ,    1
"cpu003", 800080,   164 ,    1
"cpu002", 800013,   164 ,    1
"cpu001", 800387,   164 ,    1
"cpu000", 800132,   164 ,    1
"cpu003", 800193,   165 ,    1
"cpu002", 800012,   165 ,    1
"cpu001", 800367,   165 ,    1
"cpu000", 800502,   165 ,    1
"cpu003", 800103,   166 ,    1
"cpu002", 800006,   166 ,    1
"cpu001", 800367,   166 ,    1
"cpu000", 800502,   166 ,    1
"cpu003", 800006,   167 ,    1
"cpu002", 800037,   167 ,    1
"cpu001", 800038,   167 ,    1
"cpu000", 800056,   167 ,    1
"cpu003", 800008,   168 ,    1
"cpu002", 800049,   168 ,    1
"cpu001", 800027,   168 ,    1
"cpu000", 800170,   168 ,    1
"cpu003", 800119,   169 ,    1
"cpu002", 800044,   169 ,    1
"cpu001", 800038,   169 ,    1
"cpu000", 800128,   169 ,    1
"cpu003", 800349,   170 ,    1
"cpu002", 800031,   170 ,    1
"cpu001", 800200,   170 ,    1
"cpu000", 800151,   170 ,    1
"cpu003", 800118,   171 ,    1
"cpu002", 800052,   171 ,    1
"cpu001", 800105,   171 ,    1
"cpu000", 800090,   171 ,    1
"cpu003", 800153,   172 ,    1
"cpu002", 800047,   172 ,    1
"cpu001", 800223,   172 ,    1
"cpu000", 800283,   172 ,    1
"cpu003", 800139,   173 ,    1
"cpu002", 800006,   173 ,    1
"cpu001", 800330,   173 ,    1
"cpu000", 800451,   173 ,    1
"cpu003", 800225,   174 ,    1
"cpu002", 800004,   174 ,    1
"cpu001", 800150,   174 ,    1
"cpu000", 800170,   174 ,    1
"cpu003", 800351,   175 ,    1
"cpu002", 800013,   175 ,    1
"cpu001", 800237,   175 ,    1
"cpu000", 800239,   175 ,    1
"cpu003", 800358,   176 ,    1
"cpu002", 800034,   176 ,    1
"cpu001", 800075,   176 ,    1
"cpu000", 800276,   176 ,    1
"cpu003", 800063,   177 ,    1
"cpu002", 800037,   177 ,    1
"cpu001", 800028,   177 ,    1
"cpu000", 800026,   177 ,    1
"cpu003", 800034,   178 ,    1
"cpu002", 800040,   178 ,    1
"cpu001", 800029,   178 ,    1
"cpu000", 800028,   178 ,    1
"cpu003", 800051,   179 ,    1
"cpu002", 800031,   179 ,    1
"cpu001", 800035,   179 ,    1
"cpu000", 800035,   179 ,    1
"cpu003", 800056,   180 ,    1
"cpu002", 800045,   180 ,    1
"cpu001", 800039,   180 ,    1
"cpu000", 800042,   180 ,    1
"cpu003", 812772,   181 ,    1
"cpu002", 821262,   181 ,    1
"cpu001", 821764,   181 ,    1
"cpu000", 819807,   181 ,    1
"cpu003", 900068,   182 ,    1
"cpu002", 899471,   182 ,    1
"cpu001", 900036,   182 ,    1
"cpu000", 899194,   182 ,    1
"cpu003", 900050,   183 ,    1
"cpu002", 899458,   183 ,    1
"cpu001", 900043,   183 ,    1
"cpu000", 899136,   183 ,    1
"cpu003", 900048,   184 ,    1
"cpu002", 900034,   184 ,    1
"cpu001", 900037,   184 ,    1
"cpu000", 900025,   184 ,    1
"cpu003", 900062,   185 ,    1
"cpu002", 900033,   185 ,    1
"cpu001", 900047,   185 ,    1
"cpu000", 898918,   185 ,    1
"cpu003", 900025,   186 ,    1
"cpu002", 900119,   186 ,    1
"cpu001", 900036,   186 ,    1
"cpu000", 898918,   186 ,    1
"cpu003", 900025,   187 ,    1
"cpu002", 893281,   187 ,    1
"cpu001", 900037,   187 ,    1
"cpu000", 899444,   187 ,    1
"cpu003", 900023,   188 ,    2
"cpu002", 892361,   188 ,    2
"cpu001", 900039,   188 ,    2
"cpu000", 900007,   188 ,    2
"cpu003", 900021,   189 ,    2
"cpu002", 895313,   189 ,    2
"cpu001", 900043,   189 ,    2
"cpu000", 899996,   189 ,    2
"cpu003", 900020,   190 ,    2
"cpu002", 891895,   190 ,    2
"cpu001", 900042,   190 ,    2
"cpu000", 900028,   190 ,    2
"cpu003", 900027,   191 ,    2
"cpu002", 900121,   191 ,    2
"cpu001", 900038,   191 ,    2
"cpu000", 900021,   191 ,    2
