"cpu_id", "freq", "sample_id"
"cpu3", 0.479993, 673
"cpu0", 0.480000, 674
"cpu1", 0.480000, 674
"cpu2", 0.479996, 674
"cpu3", 0.480000, 674
"cpu0", 0.480000, 675
"cpu1", 0.480000, 675
"cpu2", 0.479996, 675
"cpu3", 0.480000, 675
"cpu0", 0.480000, 676
"cpu1", 0.480000, 676
"cpu2", 0.498543, 676
"cpu3", 0.479889, 676
"cpu0", 0.480000, 677
"cpu1", 0.480000, 677
"cpu2", 0.479989, 677
"cpu3", 0.480109, 677
"cpu0", 0.480000, 678
"cpu1", 0.480000, 678
"cpu2", 0.523793, 678
"cpu3", 0.500167, 678
"cpu0", 0.480000, 679
"cpu1", 0.480000, 679
"cpu2", 0.497762, 679
"cpu3", 0.538099, 679
"cpu0", 0.480000, 680
"cpu1", 0.480000, 680
"cpu2", 0.497762, 680
"cpu3", 0.538099, 680
"cpu0", 0.480000, 681
"cpu1", 0.480000, 681
"cpu2", 0.479998, 681
"cpu3", 0.480000, 681
"cpu0", 0.480000, 682
"cpu1", 0.480000, 682
"cpu2", 0.480003, 682
"cpu3", 0.480000, 682
"cpu0", 0.480000, 683
"cpu1", 0.480000, 683
"cpu2", 0.479996, 683
"cpu3", 0.480000, 683
"cpu0", 0.480000, 684
"cpu1", 0.480000, 684
"cpu2", 0.480003, 684
"cpu3", 0.480000, 684
"cpu0", 0.480000, 685
"cpu1", 0.480000, 685
"cpu2", 0.480003, 685
"cpu3", 0.480000, 685
"cpu0", 0.480000, 686
"cpu1", 0.480000, 686
"cpu2", 0.479995, 686
"cpu3", 0.479974, 686
"cpu0", 0.480000, 687
"cpu1", 0.480000, 687
"cpu2", 0.480003, 687
"cpu3", 0.480117, 687
"cpu0", 0.480000, 688
"cpu1", 0.480000, 688
"cpu2", 0.480003, 688
"cpu3", 0.480117, 688
"cpu0", 0.480000, 689
"cpu1", 0.480000, 689
"cpu2", 0.480001, 689
"cpu3", 0.480005, 689
"cpu0", 0.480000, 690
"cpu1", 0.480000, 690
"cpu2", 0.480001, 690
"cpu3", 0.480005, 690
"cpu0", 0.480001, 691
"cpu1", 0.479958, 691
"cpu2", 0.889161, 691
"cpu3", 0.681542, 691
"cpu0", 0.480001, 692
"cpu1", 0.479958, 692
"cpu2", 0.889161, 692
"cpu3", 0.681542, 692
"cpu0", 0.790551, 693
"cpu1", 0.813180, 693
"cpu2", 0.780140, 693
"cpu3", 0.626431, 693
"cpu0", 0.790551, 694
"cpu1", 0.813180, 694
"cpu2", 0.780140, 694
"cpu3", 0.626431, 694
"cpu0", 0.524549, 695
"cpu1", 0.910344, 695
"cpu2", 0.517572, 695
"cpu3", 0.492995, 695
"cpu0", 0.480000, 696
"cpu1", 0.515371, 696
"cpu2", 0.480000, 696
"cpu3", 0.480570, 696
"cpu0", 0.480000, 697
"cpu1", 0.480000, 697
"cpu2", 0.480000, 697
"cpu3", 0.480000, 697
"cpu0", 0.480000, 698
"cpu1", 0.480000, 698
"cpu2", 0.480000, 698
"cpu3", 0.480799, 698
"cpu0", 0.480000, 699
"cpu1", 0.480000, 699
"cpu2", 0.480000, 699
"cpu3", 0.480799, 699
"cpu0", 0.480000, 700
"cpu1", 0.480000, 700
"cpu2", 0.480000, 700
"cpu3", 0.505726, 700
"cpu0", 0.480000, 701
"cpu1", 0.480000, 701
"cpu2", 0.480000, 701
"cpu3", 0.479996, 701
"cpu0", 0.480000, 702
"cpu1", 0.480000, 702
"cpu2", 0.501342, 702
"cpu3", 0.533716, 702
"cpu0", 0.480000, 703
"cpu1", 0.480000, 703
"cpu2", 0.551229, 703
"cpu3", 0.493535, 703
"cpu0", 0.480000, 704
"cpu1", 0.480000, 704
"cpu2", 0.551229, 704
"cpu3", 0.493535, 704
"cpu0", 0.480000, 705
"cpu1", 0.480000, 705
"cpu2", 0.480000, 705
"cpu3", 0.480000, 705
"cpu0", 0.480000, 706
"cpu1", 0.480000, 706
"cpu2", 0.480000, 706
"cpu3", 0.480000, 706
"cpu0", 0.480000, 707
"cpu1", 0.480000, 707
"cpu2", 0.479893, 707
"cpu3", 0.479997, 707
"cpu0", 0.480000, 708
"cpu1", 0.480000, 708
"cpu2", 0.480120, 708
"cpu3", 0.479996, 708
"cpu0", 0.480000, 709
"cpu1", 0.480000, 709
"cpu2", 0.480120, 709
"cpu3", 0.479996, 709
"cpu0", 0.480000, 710
"cpu1", 0.480000, 710
"cpu2", 0.480000, 710
"cpu3", 0.480000, 710
"cpu0", 0.480000, 711
"cpu1", 0.480000, 711
"cpu2", 0.480000, 711
"cpu3", 0.480000, 711
"cpu0", 0.480000, 712
"cpu1", 0.480000, 712
"cpu2", 0.479880, 712
"cpu3", 0.489712, 712
"cpu0", 0.480000, 713
"cpu1", 0.480000, 713
"cpu2", 0.480115, 713
"cpu3", 0.480000, 713
"cpu0", 0.480000, 714
"cpu1", 0.480000, 714
"cpu2", 0.498668, 714
"cpu3", 0.533212, 714
"cpu0", 0.480000, 715
"cpu1", 0.480000, 715
"cpu2", 0.532239, 715
"cpu3", 0.484011, 715
"cpu0", 0.480000, 716
"cpu1", 0.480000, 716
"cpu2", 0.480000, 716
"cpu3", 0.480000, 716
"cpu0", 0.480000, 717
"cpu1", 0.480000, 717
"cpu2", 0.480000, 717
"cpu3", 0.480000, 717
"cpu0", 0.480000, 718
"cpu1", 0.480000, 718
"cpu2", 0.480000, 718
"cpu3", 0.480003, 718
"cpu0", 0.480000, 719
"cpu1", 0.480000, 719
"cpu2", 0.480000, 719
"cpu3", 0.480003, 719
"cpu0", 0.480000, 720
"cpu1", 0.480000, 720
"cpu2", 0.480000, 720
"cpu3", 0.479998, 720
"cpu0", 0.480000, 721
"cpu1", 0.480000, 721
"cpu2", 0.480000, 721
"cpu3", 0.479998, 721
"cpu0", 0.480000, 722
"cpu1", 0.480000, 722
"cpu2", 0.480000, 722
"cpu3", 0.480000, 722
"cpu0", 0.480000, 723
"cpu1", 0.480000, 723
"cpu2", 0.480000, 723
"cpu3", 0.479996, 723
"cpu0", 0.480000, 724
"cpu1", 0.480000, 724
"cpu2", 0.480000, 724
"cpu3", 0.480003, 724
"cpu0", 0.480000, 725
"cpu1", 0.480000, 725
"cpu2", 0.479972, 725
"cpu3", 0.479993, 725
"cpu0", 0.480000, 726
"cpu1", 0.480000, 726
"cpu2", 0.479972, 726
"cpu3", 0.479993, 726
"cpu0", 0.480000, 727
"cpu1", 0.480000, 727
"cpu2", 0.480000, 727
"cpu3", 0.480003, 727
"cpu0", 0.480000, 728
"cpu1", 0.480000, 728
"cpu2", 0.480117, 728
"cpu3", 0.479996, 728
"cpu0", 0.480000, 729
"cpu1", 0.480000, 729
"cpu2", 0.480000, 729
"cpu3", 0.480006, 729
"cpu0", 0.480000, 730
"cpu1", 0.480000, 730
"cpu2", 0.479879, 730
"cpu3", 0.480000, 730
"cpu0", 0.480000, 731
"cpu1", 0.480000, 731
"cpu2", 0.479879, 731
"cpu3", 0.480000, 731
"cpu0", 0.480000, 732
"cpu1", 0.480000, 732
"cpu2", 0.480026, 732
"cpu3", 0.479994, 732
"cpu0", 0.480000, 733
"cpu1", 0.480000, 733
"cpu2", 0.480000, 733
"cpu3", 0.480009, 733
"cpu0", 0.480000, 734
"cpu1", 0.480000, 734
"cpu2", 0.479882, 734
"cpu3", 0.479996, 734
"cpu0", 0.480000, 735
"cpu1", 0.480000, 735
"cpu2", 0.480121, 735
"cpu3", 0.480000, 735
"cpu0", 0.480000, 736
"cpu1", 0.479903, 736
"cpu2", 0.480000, 736
"cpu3", 0.479997, 736
"cpu0", 0.480009, 737
"cpu1", 0.480040, 737
"cpu2", 0.480000, 737
"cpu3", 0.480007, 737
"cpu0", 0.479996, 738
"cpu1", 0.480000, 738
"cpu2", 0.481631, 738
"cpu3", 0.532512, 738
"cpu0", 0.479996, 739
"cpu1", 0.480000, 739
"cpu2", 0.481631, 739
"cpu3", 0.532512, 739
"cpu0", 0.480000, 740
"cpu1", 0.480000, 740
"cpu2", 0.586068, 740
"cpu3", 0.490749, 740
"cpu0", 0.480000, 741
"cpu1", 0.480000, 741
"cpu2", 0.586068, 741
"cpu3", 0.490749, 741
"cpu0", 0.480000, 742
"cpu1", 0.480000, 742
"cpu2", 0.480000, 742
"cpu3", 0.480002, 742
"cpu0", 0.480000, 743
"cpu1", 0.480000, 743
"cpu2", 0.480000, 743
"cpu3", 0.480000, 743
"cpu0", 0.480000, 744
"cpu1", 0.480013, 744
"cpu2", 0.480000, 744
"cpu3", 0.479990, 744
"cpu0", 0.479984, 745
"cpu1", 0.479993, 745
"cpu2", 0.480000, 745
"cpu3", 0.480000, 745
"cpu0", 0.479984, 746
"cpu1", 0.479993, 746
"cpu2", 0.480000, 746
"cpu3", 0.480000, 746
"cpu0", 0.480009, 747
"cpu1", 0.480000, 747
"cpu2", 0.480000, 747
"cpu3", 0.480000, 747
"cpu0", 0.480000, 748
"cpu1", 0.480000, 748
"cpu2", 0.480000, 748
"cpu3", 0.480000, 748
"cpu0", 0.480000, 749
"cpu1", 0.480003, 749
"cpu2", 0.480000, 749
"cpu3", 0.479885, 749
"cpu0", 0.479977, 750
"cpu1", 0.479996, 750
"cpu2", 0.480000, 750
"cpu3", 0.480099, 750
"cpu0", 0.479977, 751
"cpu1", 0.479996, 751
"cpu2", 0.480000, 751
"cpu3", 0.480099, 751
"cpu0", 0.480008, 752
"cpu1", 0.480003, 752
"cpu2", 0.480000, 752
"cpu3", 0.480000, 752
"cpu0", 0.480000, 753
"cpu1", 0.479993, 753
"cpu2", 0.480000, 753
"cpu3", 0.480000, 753
"cpu0", 0.480000, 754
"cpu1", 0.480005, 754
"cpu2", 0.480000, 754
"cpu3", 0.480000, 754
"cpu0", 0.480000, 755
"cpu1", 0.479993, 755
"cpu2", 0.480000, 755
"cpu3", 0.480000, 755
"cpu0", 0.480000, 756
"cpu1", 0.479993, 756
"cpu2", 0.480000, 756
"cpu3", 0.480000, 756
"cpu0", 0.482243, 757
"cpu1", 0.490032, 757
"cpu2", 0.480000, 757
"cpu3", 0.480000, 757
"cpu0", 0.487901, 758
"cpu1", 0.486751, 758
"cpu2", 0.480000, 758
"cpu3", 0.480000, 758
"cpu0", 0.480000, 759
"cpu1", 0.480000, 759
"cpu2", 0.480000, 759
"cpu3", 0.480000, 759
"cpu0", 0.480000, 760
"cpu1", 0.479996, 760
"cpu2", 0.480000, 760
"cpu3", 0.480000, 760
"cpu0", 0.480000, 761
"cpu1", 0.479996, 761
"cpu2", 0.480000, 761
"cpu3", 0.480000, 761
"cpu0", 0.480000, 762
"cpu1", 0.480003, 762
"cpu2", 0.480000, 762
"cpu3", 0.480000, 762
"cpu0", 0.480000, 763
"cpu1", 0.479996, 763
"cpu2", 0.480000, 763
"cpu3", 0.480000, 763
"cpu0", 0.479988, 764
"cpu1", 0.479996, 764
"cpu2", 0.480000, 764
"cpu3", 0.479908, 764
"cpu0", 0.480022, 765
"cpu1", 0.480003, 765
"cpu2", 0.480000, 765
"cpu3", 0.480113, 765
"cpu0", 0.480022, 766
"cpu1", 0.480003, 766
"cpu2", 0.480000, 766
"cpu3", 0.480113, 766
"cpu0", 0.480000, 767
"cpu1", 0.479998, 767
"cpu2", 0.480000, 767
"cpu3", 0.480000, 767
"cpu0", 0.480000, 768
"cpu1", 0.479998, 768
"cpu2", 0.480000, 768
"cpu3", 0.480000, 768
"cpu0", 0.480000, 769
"cpu1", 0.480001, 769
"cpu2", 0.861984, 769
"cpu3", 0.980726, 769
"cpu0", 1.301102, 770
"cpu1", 0.822642, 770
"cpu2", 0.847983, 770
"cpu3", 0.980726, 770
"cpu0", 0.593487, 771
"cpu1", 0.751341, 771
"cpu2", 0.538004, 771
"cpu3", 0.810573, 771
"cpu0", 0.507803, 772
"cpu1", 0.545742, 772
"cpu2", 0.480000, 772
"cpu3", 0.485742, 772
"cpu0", 0.480000, 773
"cpu1", 0.562109, 773
"cpu2", 0.480000, 773
"cpu3", 0.482817, 773
"cpu0", 0.480000, 774
"cpu1", 0.480003, 774
"cpu2", 0.480000, 774
"cpu3", 0.522318, 774
"cpu0", 0.479991, 775
"cpu1", 0.480003, 775
"cpu2", 0.480000, 775
"cpu3", 0.534400, 775
"cpu0", 0.480000, 776
"cpu1", 0.479993, 776
"cpu2", 0.480000, 776
"cpu3", 0.528046, 776
"cpu0", 0.480022, 777
"cpu1", 0.480003, 777
"cpu2", 0.480000, 777
"cpu3", 0.516401, 777
"cpu0", 0.480022, 778
"cpu1", 0.480003, 778
"cpu2", 0.480000, 778
"cpu3", 0.516401, 778
"cpu0", 0.481544, 779
"cpu1", 0.490030, 779
"cpu2", 0.480000, 779
"cpu3", 0.521015, 779
"cpu0", 0.481544, 780
"cpu1", 0.490030, 780
"cpu2", 0.480000, 780
"cpu3", 0.521015, 780
"cpu0", 0.485196, 781
"cpu1", 0.490349, 781
"cpu2", 0.511851, 781
"cpu3", 0.480000, 781
"cpu0", 0.480000, 782
"cpu1", 0.479997, 782
"cpu2", 0.480000, 782
"cpu3", 0.530572, 782
"cpu0", 0.480000, 783
"cpu1", 0.479996, 783
"cpu2", 0.480000, 783
"cpu3", 0.532066, 783
"cpu0", 0.480000, 784
"cpu1", 0.479996, 784
"cpu2", 0.485306, 784
"cpu3", 0.535287, 784
"cpu0", 0.480000, 785
"cpu1", 0.479996, 785
"cpu2", 0.485306, 785
"cpu3", 0.535287, 785
"cpu0", 0.480000, 786
"cpu1", 0.480003, 786
"cpu2", 0.480000, 786
"cpu3", 0.480000, 786
"cpu0", 0.480000, 787
"cpu1", 0.480002, 787
"cpu2", 0.480000, 787
"cpu3", 0.480000, 787
"cpu0", 0.480000, 788
"cpu1", 0.480000, 788
"cpu2", 0.480000, 788
"cpu3", 0.480000, 788
"cpu0", 0.480000, 789
"cpu1", 0.479993, 789
"cpu2", 0.480000, 789
"cpu3", 0.480000, 789
"cpu0", 0.480000, 790
"cpu1", 0.479993, 790
"cpu2", 0.480000, 790
"cpu3", 0.480000, 790
"cpu0", 0.484025, 791
"cpu1", 0.495589, 791
"cpu2", 0.480000, 791
"cpu3", 0.480000, 791
"cpu0", 0.484025, 792
"cpu1", 0.495589, 792
"cpu2", 0.480000, 792
"cpu3", 0.480000, 792
"cpu0", 0.495364, 793
"cpu1", 0.500076, 793
"cpu2", 0.480000, 793
"cpu3", 0.480000, 793
"cpu0", 0.480000, 794
"cpu1", 0.480000, 794
"cpu2", 0.480000, 794
"cpu3", 0.480000, 794
"cpu0", 0.479987, 795
"cpu1", 0.479996, 795
"cpu2", 0.480000, 795
"cpu3", 0.480000, 795
"cpu0", 0.480022, 796
"cpu1", 0.480000, 796
"cpu2", 0.480000, 796
"cpu3", 0.480000, 796
"cpu0", 0.480022, 797
"cpu1", 0.480000, 797
"cpu2", 0.480000, 797
"cpu3", 0.480000, 797
"cpu0", 0.480000, 798
"cpu1", 0.480003, 798
"cpu2", 0.480000, 798
"cpu3", 0.480000, 798
"cpu0", 0.480000, 799
"cpu1", 0.479996, 799
"cpu2", 0.480000, 799
"cpu3", 0.480000, 799
"cpu0", 0.480000, 800
"cpu1", 0.480003, 800
"cpu2", 0.480000, 800
"cpu3", 0.480000, 800
"cpu0", 0.480000, 801
"cpu1", 0.479996, 801
"cpu2", 0.479904, 801
"cpu3", 0.480000, 801
"cpu0", 0.480000, 802
"cpu1", 0.480002, 802
"cpu2", 0.480097, 802
"cpu3", 0.480000, 802
"cpu0", 0.479977, 803
"cpu1", 0.479993, 803
"cpu2", 0.480000, 803
"cpu3", 0.480000, 803
"cpu0", 0.480000, 804
"cpu1", 0.480003, 804
"cpu2", 0.480000, 804
"cpu3", 0.480000, 804
"cpu0", 0.480000, 805
"cpu1", 0.480003, 805
"cpu2", 0.480000, 805
"cpu3", 0.480000, 805
"cpu0", 0.481680, 806
"cpu1", 0.489628, 806
"cpu2", 0.480000, 806
"cpu3", 0.480000, 806
"cpu0", 0.481680, 807
"cpu1", 0.489628, 807
"cpu2", 0.480000, 807
"cpu3", 0.480000, 807
"cpu0", 0.485053, 808
"cpu1", 0.490887, 808
"cpu2", 0.480000, 808
"cpu3", 0.480000, 808
"cpu0", 0.480000, 809
"cpu1", 0.480006, 809
"cpu2", 0.480000, 809
"cpu3", 0.480000, 809
"cpu0", 0.480000, 810
"cpu1", 0.479992, 810
"cpu2", 0.480000, 810
"cpu3", 0.480000, 810
"cpu0", 0.480000, 811
"cpu1", 0.480002, 811
"cpu2", 0.480000, 811
"cpu3", 0.480000, 811
"cpu0", 0.480000, 812
"cpu1", 0.480002, 812
"cpu2", 0.480000, 812
"cpu3", 0.480000, 812
"cpu0", 0.479990, 813
"cpu1", 0.480000, 813
"cpu2", 0.480000, 813
"cpu3", 0.480000, 813
"cpu0", 0.480020, 814
"cpu1", 0.480003, 814
"cpu2", 0.480000, 814
"cpu3", 0.480000, 814
"cpu0", 0.480000, 815
"cpu1", 0.479996, 815
"cpu2", 0.480000, 815
"cpu3", 0.480000, 815
"cpu0", 0.480000, 816
"cpu1", 0.479996, 816
"cpu2", 0.480000, 816
"cpu3", 0.480000, 816
"cpu0", 0.480000, 817
"cpu1", 0.480003, 817
"cpu2", 0.480000, 817
"cpu3", 0.480000, 817
"cpu0", 0.501662, 818
"cpu1", 0.499857, 818
"cpu2", 0.480000, 818
"cpu3", 0.479886, 818
"cpu0", 0.500660, 819
"cpu1", 0.519207, 819
"cpu2", 0.480000, 819
"cpu3", 0.480101, 819
"cpu0", 0.480000, 820
"cpu1", 0.479993, 820
"cpu2", 0.480000, 820
"cpu3", 0.480000, 820
"cpu0", 0.480000, 821
"cpu1", 0.480002, 821
"cpu2", 0.480034, 821
"cpu3", 0.480000, 821
"cpu0", 0.480000, 822
"cpu1", 0.480002, 822
"cpu2", 0.480034, 822
"cpu3", 0.480000, 822
"cpu0", 0.480000, 823
"cpu1", 0.480000, 823
"cpu2", 0.479916, 823
"cpu3", 0.480000, 823
"cpu0", 0.480000, 824
"cpu1", 0.480000, 824
"cpu2", 0.480000, 824
"cpu3", 0.480000, 824
"cpu0", 0.480000, 825
"cpu1", 0.479996, 825
"cpu2", 0.480000, 825
"cpu3", 0.480000, 825
"cpu0", 0.480000, 826
"cpu1", 0.480006, 826
"cpu2", 0.480000, 826
"cpu3", 0.480000, 826
"cpu0", 0.480000, 827
"cpu1", 0.480006, 827
"cpu2", 0.480000, 827
"cpu3", 0.480000, 827
"cpu0", 0.482211, 828
"cpu1", 0.488041, 828
"cpu2", 0.480000, 828
"cpu3", 0.479864, 828
"cpu0", 0.488659, 829
"cpu1", 0.499877, 829
"cpu2", 0.480000, 829
"cpu3", 0.480109, 829
"cpu0", 0.480000, 830
"cpu1", 0.479996, 830
"cpu2", 0.480000, 830
"cpu3", 0.480000, 830
"cpu0", 0.480000, 831
"cpu1", 0.480002, 831
"cpu2", 0.480000, 831
"cpu3", 0.480000, 831
"cpu0", 0.480000, 832
"cpu1", 0.480002, 832
"cpu2", 0.480000, 832
"cpu3", 0.480000, 832
"cpu0", 0.480000, 833
"cpu1", 0.480000, 833
"cpu2", 0.480000, 833
"cpu3", 0.480000, 833
"cpu0", 0.480000, 834
"cpu1", 0.480000, 834
"cpu2", 0.480000, 834
"cpu3", 0.480000, 834
"cpu0", 0.480000, 835
"cpu1", 0.480001, 835
"cpu2", 0.480000, 835
"cpu3", 0.480000, 835
"cpu0", 0.480000, 836
"cpu1", 0.479996, 836
"cpu2", 0.480000, 836
"cpu3", 0.480000, 836
"cpu0", 0.480000, 837
"cpu1", 0.479996, 837
"cpu2", 0.480000, 837
"cpu3", 0.480000, 837
"cpu0", 0.480000, 838
"cpu1", 0.480006, 838
"cpu2", 0.480000, 838
"cpu3", 0.480000, 838
"cpu0", 0.480000, 839
"cpu1", 0.480006, 839
"cpu2", 0.480000, 839
"cpu3", 0.480000, 839
"cpu0", 0.479987, 840
"cpu1", 0.479998, 840
"cpu2", 0.480000, 840
"cpu3", 0.480000, 840
"cpu0", 0.482417, 841
"cpu1", 0.489121, 841
"cpu2", 0.480000, 841
"cpu3", 0.480000, 841
"cpu0", 0.489466, 842
"cpu1", 0.522194, 842
"cpu2", 0.480000, 842
"cpu3", 0.480000, 842
"cpu0", 0.480000, 843
"cpu1", 0.480003, 843
"cpu2", 0.480000, 843
"cpu3", 0.480000, 843
"cpu0", 0.480000, 844
"cpu1", 0.480003, 844
"cpu2", 0.480000, 844
"cpu3", 0.480000, 844
"cpu0", 0.487449, 845
"cpu1", 0.497951, 845
"cpu2", 0.518864, 845
"cpu3", 0.618419, 845
"cpu0", 0.487449, 846
"cpu1", 0.497951, 846
"cpu2", 0.518864, 846
"cpu3", 0.618419, 846
"cpu0", 0.809513, 847
"cpu1", 0.701581, 847
"cpu2", 0.588089, 847
"cpu3", 1.042892, 847
"cpu0", 1.268963, 848
"cpu1", 1.010224, 848
"cpu2", 0.588089, 848
"cpu3", 1.042892, 848
"cpu0", 0.579116, 849
"cpu1", 0.644287, 849
"cpu2", 0.589866, 849
"cpu3", 0.581001, 849
"cpu0", 0.491684, 850
"cpu1", 0.563374, 850
"cpu2", 0.480099, 850
"cpu3", 0.480000, 850
"cpu0", 0.491684, 851
"cpu1", 0.563374, 851
"cpu2", 0.480099, 851
"cpu3", 0.480000, 851
"cpu0", 0.480009, 852
"cpu1", 0.479994, 852
"cpu2", 0.480000, 852
"cpu3", 0.480000, 852
"cpu0", 0.480009, 853
"cpu1", 0.479994, 853
"cpu2", 0.480000, 853
"cpu3", 0.480000, 853
"cpu0", 0.494348, 854
"cpu1", 0.540869, 854
"cpu2", 0.480000, 854
"cpu3", 0.480000, 854
"cpu0", 0.494348, 855
"cpu1", 0.540869, 855
"cpu2", 0.480000, 855
"cpu3", 0.480000, 855
"cpu0", 0.521697, 856
"cpu1", 0.632105, 856
"cpu2", 0.480000, 856
"cpu3", 0.480000, 856
"cpu0", 0.488074, 857
"cpu1", 0.518729, 857
"cpu2", 0.480000, 857
"cpu3", 0.480000, 857
"cpu0", 0.488074, 858
"cpu1", 0.518729, 858
"cpu2", 0.480000, 858
"cpu3", 0.480000, 858
"cpu0", 0.480009, 859
"cpu1", 0.480001, 859
"cpu2", 0.480000, 859
"cpu3", 0.480000, 859
"cpu0", 0.480009, 860
"cpu1", 0.480001, 860
"cpu2", 0.480000, 860
"cpu3", 0.480000, 860
"cpu0", 0.480000, 861
"cpu1", 0.480001, 861
"cpu2", 0.479883, 861
"cpu3", 0.480000, 861
"cpu0", 0.480000, 862
"cpu1", 0.480001, 862
"cpu2", 0.479883, 862
"cpu3", 0.480000, 862
"cpu0", 0.480000, 863
"cpu1", 0.479998, 863
"cpu2", 0.480104, 863
"cpu3", 0.480000, 863
"cpu0", 0.480000, 864
"cpu1", 0.479996, 864
"cpu2", 0.480000, 864
"cpu3", 0.480000, 864
"cpu0", 0.479986, 865
"cpu1", 0.480006, 865
"cpu2", 0.480000, 865
"cpu3", 0.480000, 865
"cpu0", 0.480023, 866
"cpu1", 0.480000, 866
"cpu2", 0.480000, 866
"cpu3", 0.480000, 866
"cpu0", 0.480023, 867
"cpu1", 0.480000, 867
"cpu2", 0.480000, 867
"cpu3", 0.480000, 867
"cpu0", 0.482287, 868
"cpu1", 0.489113, 868
"cpu2", 0.480000, 868
"cpu3", 0.480000, 868
"cpu0", 0.482287, 869
"cpu1", 0.489113, 869
"cpu2", 0.480000, 869
"cpu3", 0.480000, 869
"cpu0", 0.494803, 870
"cpu1", 0.483784, 870
"cpu2", 0.480000, 870
"cpu3", 0.480000, 870
"cpu0", 0.480000, 871
"cpu1", 0.479997, 871
"cpu2", 0.480000, 871
"cpu3", 0.480000, 871
"cpu0", 0.479987, 872
"cpu1", 0.480000, 872
"cpu2", 0.480000, 872
"cpu3", 0.480000, 872
"cpu0", 0.480023, 873
"cpu1", 0.480003, 873
"cpu2", 0.480000, 873
"cpu3", 0.480000, 873
"cpu0", 0.480023, 874
"cpu1", 0.480003, 874
"cpu2", 0.480000, 874
"cpu3", 0.480000, 874
"cpu0", 0.479987, 875
"cpu1", 0.480000, 875
"cpu2", 0.480000, 875
"cpu3", 0.480000, 875
"cpu0", 0.480013, 876
"cpu1", 0.479993, 876
"cpu2", 0.480000, 876
"cpu3", 0.480000, 876
"cpu0", 0.480000, 877
"cpu1", 0.480000, 877
"cpu2", 0.480000, 877
"cpu3", 0.480000, 877
"cpu0", 0.479977, 878
"cpu1", 0.480003, 878
"cpu2", 0.480000, 878
"cpu3", 0.480000, 878
"cpu0", 0.479977, 879
"cpu1", 0.480003, 879
"cpu2", 0.480000, 879
"cpu3", 0.480000, 879
"cpu0", 0.481578, 880
"cpu1", 0.488479, 880
"cpu2", 0.480000, 880
"cpu3", 0.480000, 880
"cpu0", 0.481578, 881
"cpu1", 0.488479, 881
"cpu2", 0.480000, 881
"cpu3", 0.480000, 881
"cpu0", 0.508431, 882
"cpu1", 0.491864, 882
"cpu2", 0.480000, 882
"cpu3", 0.480000, 882
"cpu0", 0.513269, 883
"cpu1", 0.552275, 883
"cpu2", 0.480000, 883
"cpu3", 0.480000, 883
"cpu0", 0.480000, 884
"cpu1", 0.480003, 884
"cpu2", 0.480000, 884
"cpu3", 0.480000, 884
"cpu0", 0.480000, 885
"cpu1", 0.480000, 885
"cpu2", 0.480000, 885
"cpu3", 0.480000, 885
"cpu0", 0.480000, 886
"cpu1", 0.480000, 886
"cpu2", 0.480000, 886
"cpu3", 0.480000, 886
"cpu0", 0.480000, 887
"cpu1", 0.480000, 887
"cpu2", 0.480000, 887
"cpu3", 0.480000, 887
"cpu0", 0.479977, 888
"cpu1", 0.479990, 888
"cpu2", 0.480000, 888
"cpu3", 0.480000, 888
"cpu0", 0.480013, 889
"cpu1", 0.480008, 889
"cpu2", 0.479973, 889
"cpu3", 0.480000, 889
"cpu0", 0.480000, 890
"cpu1", 0.480000, 890
"cpu2", 0.480017, 890
"cpu3", 0.480000, 890
"cpu0", 0.480000, 891
"cpu1", 0.480000, 891
"cpu2", 0.480017, 891
"cpu3", 0.480000, 891
"cpu0", 0.480000, 892
"cpu1", 0.479998, 892
"cpu2", 0.480000, 892
"cpu3", 0.480000, 892
"cpu0", 0.480000, 893
"cpu1", 0.479998, 893
"cpu2", 0.480000, 893
"cpu3", 0.480000, 893
"cpu0", 0.480000, 894
"cpu1", 0.480000, 894
"cpu2", 0.480000, 894
"cpu3", 0.480000, 894
"cpu0", 0.480000, 895
"cpu1", 0.480003, 895
"cpu2", 0.480000, 895
"cpu3", 0.480000, 895
"cpu0", 0.480000, 896
"cpu1", 0.479992, 896
"cpu2", 0.480000, 896
"cpu3", 0.480000, 896
"cpu0", 0.480000, 897
"cpu1", 0.480003, 897
"cpu2", 0.480000, 897
"cpu3", 0.480000, 897
"cpu0", 0.480000, 898
"cpu1", 0.480003, 898
"cpu2", 0.480000, 898
"cpu3", 0.480000, 898
"cpu0", 0.482500, 899
"cpu1", 0.489674, 899
"cpu2", 0.480000, 899
"cpu3", 0.480000, 899
"cpu0", 0.498643, 900
"cpu1", 0.479996, 900
"cpu2", 0.480000, 900
"cpu3", 0.480000, 900
"cpu0", 0.484007, 901
"cpu1", 0.511389, 901
"cpu2", 0.480000, 901
"cpu3", 0.480000, 901
"cpu0", 0.491096, 902
"cpu1", 0.519221, 902
"cpu2", 0.480000, 902
"cpu3", 0.480000, 902
"cpu0", 0.491096, 903
"cpu1", 0.519221, 903
"cpu2", 0.480000, 903
"cpu3", 0.480000, 903
"cpu0", 0.480000, 904
"cpu1", 0.480000, 904
"cpu2", 0.480000, 904
"cpu3", 0.480000, 904
"cpu0", 0.480000, 905
"cpu1", 0.480000, 905
"cpu2", 0.480000, 905
"cpu3", 0.480000, 905
"cpu0", 0.480011, 906
"cpu1", 0.480000, 906
"cpu2", 0.480000, 906
