"cpu_id","time_passed","mean"
"cpu000",0,0.693483539325843
"cpu000",1,0.558857315789474
"cpu000",2,0.837102177083333
"cpu000",3,0.69863790625
"cpu000",4,0.680307578947368
"cpu000",5,0.867077371134021
"cpu000",6,0.885033354166667
"cpu000",7,0.93288525
"cpu000",8,1.04243117525773
"cpu000",9,0.592004294736842
"cpu000",10,0.963934958333333
"cpu000",11,0.749465510416667
"cpu000",12,0.737544216494845
"cpu000",13,0.546947210526316
"cpu000",14,0.888703822916667
"cpu000",15,0.884668371134021
"cpu000",16,0.9613563125
"cpu000",17,1.02879811340206
"cpu000",18,1.02799313402062
"cpu000",19,0.99376375
"cpu000",20,1.5021587755102
"cpu000",21,0.659804821052632
"cpu000",22,0.834341051546392
"cpu000",23,0.887874697916667
"cpu000",24,0.572468041666667
"cpu000",25,1.123174875
"cpu000",26,0.534935103092783
"cpu000",27,0.557209340206186
"cpu000",28,1.30140197959184
"cpu000",29,0.581182697916667
"cpu000",30,0.5388852
"cpu000",31,0.536734436170213
"cpu000",32,0.49858115625
"cpu000",33,0.485106810526316
"cpu000",34,0.489807326315789
"cpu000",35,0.484555925531915
"cpu000",36,0.48644625
"cpu000",37,0.530204673684211
"cpu000",38,0.516348136842105
"cpu000",39,0.518981652631579
"cpu000",40,0.517080357894737
"cpu000",41,0.52345628125
"cpu000",42,0.504052305263158
"cpu000",43,0.526257515789474
"cpu000",44,0.532280589473684
"cpu000",45,0.509558389473684
"cpu000",46,0.5361736
"cpu000",47,0.529361884210526
"cpu000",48,0.617632926315789
"cpu000",49,0.511669673684211
"cpu000",50,0.964895071428571
"cpu000",51,0.499545063157895
"cpu000",52,0.620546260416667
"cpu000",53,0.594512161290323
"cpu000",54,0.518154854166667
"cpu000",55,0.6215256875
"cpu000",56,0.564803484210526
"cpu000",57,1.01008707291667
"cpu000",58,0.516566315789474
"cpu000",59,1.29320695833333
"cpu000",60,1.572925
"cpu000",61,0.671880473684211
"cpu000",62,0.94948965625
"cpu000",63,0.569688393617021
"cpu000",64,0.782564608247423
"cpu000",65,0.564612905263158
"cpu000",66,0.824748614583333
"cpu000",67,0.66486271875
"cpu000",68,0.962053760416667
"cpu000",69,1.00273235416667
"cpu000",70,0.880703020833333
"cpu000",71,0.526891978947368
"cpu000",72,0.557941894736842
"cpu000",73,1.10729162244898
"cpu000",74,0.957959587628866
"cpu000",75,0.852227697916667
"cpu000",76,0.512527421052632
"cpu000",77,0.626595210526316
"cpu000",78,0.839989322916667
"cpu000",79,1.69459495959596
"cpu000",80,1.75282524489796
"cpu000",81,1.71512504081633
"cpu000",82,0.532757421052632
"cpu000",83,0.573942276595745
"cpu000",84,0.486822968085106
"cpu000",85,0.593124244680851
"cpu000",86,0.490531531914894
"cpu000",87,0.531485294736842
"cpu000",88,0.480144095744681
"cpu000",89,0.480193117021277
"cpu000",90,0.503179265957447
"cpu000",91,0.524260244680851
"cpu000",92,0.487713308510638
"cpu000",93,0.479999925531915
"cpu000",94,0.486629255319149
"cpu000",95,0.480829382978723
"cpu000",96,0.480607117021277
"cpu000",97,0.480154510638298
"cpu000",98,0.484804606382979
"cpu000",99,0.480073531914894
"cpu000",100,0.481612436170213
"cpu000",101,0.479999542553191
"cpu000",102,0.481682840425532
"cpu000",103,0.479999537634409
"cpu000",104,0.482736329787234
"cpu000",105,0.480944531914894
"cpu000",106,0.48460379787234
"cpu000",107,0.479997765957447
"cpu000",108,0.481067602150538
"cpu000",109,0.479995265957447
"cpu000",110,0.482179085106383
"cpu000",111,0.479997989361702
"cpu000",112,0.482327989361702
"cpu000",113,0.482922308510638
"cpu000",114,0.481768734042553
"cpu000",115,0.479999731182796
"cpu000",116,0.481881010526316
"cpu000",117,0.480645808510638
"cpu000",118,0.481330580645161
"cpu000",119,0.479999670212766
"cpu000",120,0.646034770833333
"cpu000",121,0.860341494736842
"cpu000",122,0.536059106382979
"cpu000",123,1.29482641836735
"cpu000",124,0.796456072916667
"cpu000",125,0.482786904255319
"cpu000",126,0.697415178947368
"cpu000",127,0.71164185106383
"cpu000",128,1.0001368556701
"cpu000",129,0.695243216494845
"cpu000",130,0.480038161290323
"cpu000",131,0.507923768421053
"cpu000",132,0.488100872340426
"cpu000",133,0.505348329787234
"cpu000",134,0.480294031914894
"cpu000",135,0.484601936170213
"cpu000",136,1.52038588541667
"cpu000",137,1.9195255
"cpu000",138,1.92209448958333
"cpu000",139,1.92177393814433
"cpu000",140,1.9217565625
"cpu000",141,1.91997253125
"cpu000",142,1.92213212371134
"cpu000",143,1.92201525
"cpu000",144,1.92079890625
"cpu000",145,1.91321882291667
"cpu000",146,1.91601765979381
"cpu000",147,1.91939651041667
"cpu000",148,1.92200385416667
"cpu000",149,1.92061642268041
"cpu000",150,1.24360554166667
"cpu000",151,0.520037896907216
"cpu000",152,0.484330521276596
"cpu000",153,0.483220978723404
"cpu000",154,0.479998021276596
"cpu000",155,0.492153265957447
"cpu000",156,0.480334827956989
"cpu000",157,0.485713031914894
"cpu000",158,0.480001680851064
"cpu000",159,0.485279741935484
"cpu000",160,0.479998510638298
"cpu000",161,0.488192425531915
"cpu000",162,0.479999936170213
"cpu000",163,0.489292542553191
"cpu000",164,0.479998225806452
"cpu000",165,0.486996893617021
"cpu000",166,0.480002861702128
"cpu000",167,0.483306978723404
"cpu000",168,0.47999835106383
"cpu000",169,0.483331425531915
"cpu000",170,0.479997372340425
"cpu000",171,0.48111220212766
"cpu000",172,0.480311872340425
"cpu000",173,0.489256606382979
"cpu000",174,0.479998053191489
"cpu000",175,0.481288063829787
"cpu000",176,0.480263989361702
"cpu000",177,0.486516170212766
"cpu000",178,1.21813304255319
"cpu000",179,1.91838724489796
"cpu000",180,1.91710356122449
"cpu000",181,1.91993891836735
"cpu000",182,1.91806292857143
"cpu000",183,1.91893791666667
"cpu000",184,1.92012058163265
"cpu000",185,1.92012212244898
"cpu000",186,1.91525304040404
"cpu000",187,1.91998447959184
"cpu000",188,1.91983194897959
"cpu000",189,1.90411613402062
"cpu000",190,1.83479833673469
"cpu000",191,1.85390354639175
"cpu000",192,1.90904515463918
"cpu000",193,1.9110544375
"cpu000",194,1.89768908247423
"cpu000",195,1.90724611340206
"cpu000",196,1.90591442268041
"cpu000",197,1.89597472164948
"cpu000",198,1.91146009278351
"cpu000",199,1.90605574226804
"cpu000",200,1.91313816666667
"cpu000",201,1.91620734020619
"cpu000",202,1.91144336458333
"cpu000",203,1.86310205102041
"cpu000",204,1.31185198969072
"cpu000",205,0.629996768421053
"cpu000",206,0.4916095
"cpu000",207,0.500691063829787
"cpu000",208,0.479995296296296
"cpu001",0,0.694707011235955
"cpu001",1,0.578719431578947
"cpu001",2,0.82947425
"cpu001",3,0.701324083333333
"cpu001",4,0.658238778947368
"cpu001",5,0.873057546391753
"cpu001",6,0.87483053125
"cpu001",7,0.929648583333333
"cpu001",8,1.06061332989691
"cpu001",9,0.610344705263158
"cpu001",10,0.981736260416667
"cpu001",11,0.759459166666667
"cpu001",12,0.731100350515464
"cpu001",13,0.572474873684211
"cpu001",14,0.929426510416667
"cpu001",15,0.894690041237113
"cpu001",16,0.956710885416667
"cpu001",17,1.04579222680412
"cpu001",18,1.03679224742268
"cpu001",19,1.00100717708333
"cpu001",20,1.53555639795918
"cpu001",21,0.672413957894737
"cpu001",22,0.83534981443299
"cpu001",23,0.877408833333333
"cpu001",24,0.582113927083333
"cpu001",25,1.13310383505155
"cpu001",26,0.543199333333333
"cpu001",27,0.539599958762887
"cpu001",28,1.31089946938776
"cpu001",29,0.579930645833333
"cpu001",30,0.534350578947368
"cpu001",31,0.536444329787234
"cpu001",32,0.499807489583333
"cpu001",33,0.484327347368421
"cpu001",34,0.492415652631579
"cpu001",35,0.485832276595745
"cpu001",36,0.491350135416667
"cpu001",37,0.520140852631579
"cpu001",38,0.530170757894737
"cpu001",39,0.539098526315789
"cpu001",40,0.521651221052632
"cpu001",41,0.52720196875
"cpu001",42,0.512371663157895
"cpu001",43,0.519368357894737
"cpu001",44,0.533090463157895
"cpu001",45,0.498249294736842
"cpu001",46,0.526858094736842
"cpu001",47,0.535229326315789
"cpu001",48,0.606070547368421
"cpu001",49,0.500895810526316
"cpu001",50,0.966902326530612
"cpu001",51,0.502060589473684
"cpu001",52,0.63954765625
"cpu001",53,0.614059634408602
"cpu001",54,0.516760614583333
"cpu001",55,0.625977583333333
"cpu001",56,0.581483368421053
"cpu001",57,1.00460409375
"cpu001",58,0.511499210526316
"cpu001",59,1.30455940625
"cpu001",60,1.58012818367347
"cpu001",61,0.666751515789474
"cpu001",62,0.965719333333333
"cpu001",63,0.578597585106383
"cpu001",64,0.795593164948454
"cpu001",65,0.559532905263158
"cpu001",66,0.818212791666667
"cpu001",67,0.654907427083333
"cpu001",68,0.9776415625
"cpu001",69,1.003788625
"cpu001",70,0.87750365625
"cpu001",71,0.544392157894737
"cpu001",72,0.582836789473684
"cpu001",73,1.10595814285714
"cpu001",74,0.955251020618557
"cpu001",75,0.873789875
"cpu001",76,0.514299821052632
"cpu001",77,0.639421347368421
"cpu001",78,0.842614104166667
"cpu001",79,1.70514893939394
"cpu001",80,1.75075994897959
"cpu001",81,1.72508016326531
"cpu001",82,0.533889315789474
"cpu001",83,0.572302627659575
"cpu001",84,0.480294489361702
"cpu001",85,0.538668765957447
"cpu001",86,0.48827929787234
"cpu001",87,0.548297178947368
"cpu001",88,0.480062531914894
"cpu001",89,0.48057779787234
"cpu001",90,0.49184520212766
"cpu001",91,0.538699957446809
"cpu001",92,0.485321372340426
"cpu001",93,0.479998872340426
"cpu001",94,0.48331585106383
"cpu001",95,0.48153470212766
"cpu001",96,0.481073659574468
"cpu001",97,0.479997361702128
"cpu001",98,0.484385563829787
"cpu001",99,0.480031489361702
"cpu001",100,0.481083414893617
"cpu001",101,0.480001734042553
"cpu001",102,0.484004638297872
"cpu001",103,0.480001946236559
"cpu001",104,0.481849819148936
"cpu001",105,0.480642606382979
"cpu001",106,0.482398882978723
"cpu001",107,0.479999531914894
"cpu001",108,0.480804290322581
"cpu001",109,0.479999585106383
"cpu001",110,0.484144212765957
"cpu001",111,0.479999936170213
"cpu001",112,0.488460606382979
"cpu001",113,0.481961510638298
"cpu001",114,0.485642882978723
"cpu001",115,0.480001182795699
"cpu001",116,0.486492189473684
"cpu001",117,0.484367978723404
"cpu001",118,0.485161311827957
"cpu001",119,0.480001617021277
"cpu001",120,0.655610135416667
"cpu001",121,0.839585926315789
"cpu001",122,0.548638276595745
"cpu001",123,1.29816123469388
"cpu001",124,0.790696072916667
"cpu001",125,0.482596010638298
"cpu001",126,0.705231221052632
"cpu001",127,0.734525223404255
"cpu001",128,0.984127721649485
"cpu001",129,0.707038597938144
"cpu001",130,0.48003835483871
"cpu001",131,0.502762378947368
"cpu001",132,0.483420861702128
"cpu001",133,0.497588595744681
"cpu001",134,0.481254010638298
"cpu001",135,0.487930765957447
"cpu001",136,1.5186673125
"cpu001",137,1.9159978125
"cpu001",138,1.91597259375
"cpu001",139,1.91570589690722
"cpu001",140,1.91549827083333
"cpu001",141,1.91459305208333
"cpu001",142,1.91610641237113
"cpu001",143,1.91714022916667
"cpu001",144,1.91588392708333
"cpu001",145,1.91457391666667
"cpu001",146,1.91546412371134
"cpu001",147,1.914500125
"cpu001",148,1.91598889583333
"cpu001",149,1.91639675257732
"cpu001",150,1.250851125
"cpu001",151,0.533415288659794
"cpu001",152,0.482956606382979
"cpu001",153,0.482054840425532
"cpu001",154,0.479999840425532
"cpu001",155,0.485680595744681
"cpu001",156,0.480029150537634
"cpu001",157,0.484270425531915
"cpu001",158,0.48
"cpu001",159,0.483365139784946
"cpu001",160,0.480000053191489
"cpu001",161,0.482929404255319
"cpu001",162,0.479999936170213
"cpu001",163,0.486991553191489
"cpu001",164,0.480000817204301
"cpu001",165,0.484406489361702
"cpu001",166,0.480000574468085
"cpu001",167,0.481719170212766
"cpu001",168,0.480000010638298
"cpu001",169,0.481354308510638
"cpu001",170,0.480000978723404
"cpu001",171,0.4824425
"cpu001",172,0.480048904255319
"cpu001",173,0.496464936170213
"cpu001",174,0.480003659574468
"cpu001",175,0.482092872340426
"cpu001",176,0.480605627659574
"cpu001",177,0.484754723404255
"cpu001",178,1.22240286170213
"cpu001",179,1.91816435714286
"cpu001",180,1.9173922755102
"cpu001",181,1.91895148979592
"cpu001",182,1.91925746938776
"cpu001",183,1.91918283333333
"cpu001",184,1.91894587755102
"cpu001",185,1.91967330612245
"cpu001",186,1.9173285959596
"cpu001",187,1.91900470408163
"cpu001",188,1.91897110204082
"cpu001",189,1.90147558762887
"cpu001",190,1.83288769387755
"cpu001",191,1.84958920618557
"cpu001",192,1.91348389690722
"cpu001",193,1.91567620833333
"cpu001",194,1.89652708247423
"cpu001",195,1.90453453608247
"cpu001",196,1.91467595876289
"cpu001",197,1.90202688659794
"cpu001",198,1.91950394845361
"cpu001",199,1.91180106185567
"cpu001",200,1.91863122916667
"cpu001",201,1.91831893814433
"cpu001",202,1.91597445833333
"cpu001",203,1.86119117346939
"cpu001",204,1.31697240206186
"cpu001",205,0.645905252631579
"cpu001",206,0.494244531914894
"cpu001",207,0.487757670212766
"cpu001",208,0.479999518518519
"cpu002",0,0.680195011235955
"cpu002",1,0.579789757894737
"cpu002",2,0.811976802083333
"cpu002",3,0.69838559375
"cpu002",4,0.605184378947368
"cpu002",5,1.18663393814433
"cpu002",6,0.962984895833333
"cpu002",7,0.986995833333333
"cpu002",8,0.876145979381443
"cpu002",9,0.684291378947368
"cpu002",10,0.9999455625
"cpu002",11,0.7886368125
"cpu002",12,0.56748118556701
"cpu002",13,0.54732967368421
"cpu002",14,0.795814864583333
"cpu002",15,0.756119206185567
"cpu002",16,0.9749664375
"cpu002",17,1.19431926804124
"cpu002",18,1.26101675257732
"cpu002",19,0.92898878125
"cpu002",20,1.52581421428571
"cpu002",21,0.639730547368421
"cpu002",22,0.764482360824742
"cpu002",23,0.941933395833333
"cpu002",24,0.525349125
"cpu002",25,0.710887164948454
"cpu002",26,1.83063875
"cpu002",27,1.86908924742268
"cpu002",28,1.6583121122449
"cpu002",29,1.21766894791667
"cpu002",30,0.521767947368421
"cpu002",31,0.493882115789474
"cpu002",32,0.537573505263158
"cpu002",33,0.524401052631579
"cpu002",34,0.5171504
"cpu002",35,0.511138893617021
"cpu002",36,0.529073125
"cpu002",37,0.496417810526316
"cpu002",38,0.500024957894737
"cpu002",39,0.492711252631579
"cpu002",40,0.4976936
"cpu002",41,0.485367177083333
"cpu002",42,0.517274073684211
"cpu002",43,0.492601715789474
"cpu002",44,0.491740421052632
"cpu002",45,0.516454821052632
"cpu002",46,0.484374557894737
"cpu002",47,0.490501178947368
"cpu002",48,0.545573852631579
"cpu002",49,0.481350463157895
"cpu002",50,0.957085204081633
"cpu002",51,0.540837810526316
"cpu002",52,0.65702846875
"cpu002",53,0.666769462365591
"cpu002",54,0.634040229166667
"cpu002",55,0.688554447916667
"cpu002",56,0.628137978947368
"cpu002",57,1.02129669791667
"cpu002",58,0.528400873684211
"cpu002",59,1.02799116666667
"cpu002",60,1.27591590816327
"cpu002",61,0.788645242105263
"cpu002",62,0.7718646875
"cpu002",63,0.527940712765957
"cpu002",64,0.903351298969072
"cpu002",65,0.691242147368421
"cpu002",66,0.822116260416667
"cpu002",67,0.58995346875
"cpu002",68,0.930887322916667
"cpu002",69,0.847367166666667
"cpu002",70,0.986309114583333
"cpu002",71,0.554892136842105
"cpu002",72,0.765473115789474
"cpu002",73,1.58383692857143
"cpu002",74,0.958070288659794
